project,rank,allmethod,exam,formular,win,methodid
Mockito19,64,515,0.1242718446601941,formula-zoltar,4,221
Mockito19,16,515,0.0310679611650485,formula-zoltar,4,127
Mockito19,11,515,0.0213592233009708,formula-zoltar,4,153
Mockito19,3,515,0.0058252427184466,formula-zoltar,4,511
Mockito21,4,306,0.0130718954248366,formula-zoltar,4,175
Mockito21,1,306,0.0032679738562091,formula-zoltar,4,218
Mockito21,1,306,0.0032679738562091,formula-zoltar,4,218
Mockito21,1,306,0.0032679738562091,formula-zoltar,4,218
Mockito22,7,322,0.0217391304347826,formula-zoltar,4,117
Mockito23,4,555,0.0072072072072072,formula-zoltar,4,360
Mockito23,2,555,0.0036036036036036,formula-zoltar,4,17
Mockito23,12,555,0.0216216216216216,formula-zoltar,4,288
Mockito23,9,555,0.0162162162162162,formula-zoltar,4,34
Mockito24,1,785,0.0012738853503184,formula-zoltar,4,477
Mockito25,34,768,0.0442708333333333,formula-zoltar,4,39
Mockito25,34,768,0.0442708333333333,formula-zoltar,4,39
Mockito25,39,768,0.05078125,formula-zoltar,4,422
Mockito25,32,768,0.0416666666666666,formula-zoltar,4,574
Mockito25,32,768,0.0416666666666666,formula-zoltar,4,574
Mockito25,32,768,0.0416666666666666,formula-zoltar,4,574
Mockito25,32,768,0.0416666666666666,formula-zoltar,4,574
Mockito25,32,768,0.0416666666666666,formula-zoltar,4,574
Mockito25,32,768,0.0416666666666666,formula-zoltar,4,574
Mockito25,32,768,0.0416666666666666,formula-zoltar,4,574
Mockito26,31,726,0.0426997245179063,formula-zoltar,4,455
Mockito27,13,454,0.0286343612334801,formula-zoltar,4,38
Mockito27,13,454,0.0286343612334801,formula-zoltar,4,38
Mockito28,87,384,0.2265625,formula-zoltar,4,161
Mockito29,22,429,0.0512820512820512,formula-zoltar,4,230
Mockito30,2,231,0.0086580086580086,formula-zoltar,4,21
Mockito30,9,231,0.0389610389610389,formula-zoltar,4,218
Mockito30,2,231,0.0086580086580086,formula-zoltar,4,21
Mockito31,2,229,0.0087336244541484,formula-zoltar,4,28
Mockito31,2,229,0.0087336244541484,formula-zoltar,4,28
Mockito32,1,417,0.0023980815347721,formula-zoltar,4,193
Mockito33,16,421,0.0380047505938242,formula-zoltar,4,347
Mockito33,16,421,0.0380047505938242,formula-zoltar,4,347
Mockito34,99,504,0.1964285714285714,formula-zoltar,4,276
Mockito35,16,358,0.0446927374301676,formula-zoltar,4,316
Mockito35,27,358,0.0754189944134078,formula-zoltar,4,274
Mockito35,27,358,0.0754189944134078,formula-zoltar,4,73
Mockito37,6,329,0.0182370820668693,formula-zoltar,4,157
Mockito37,6,329,0.0182370820668693,formula-zoltar,4,157
Mockito38,41,367,0.1117166212534059,formula-zoltar,4,235
Lang1,1,271,0.003690036900369,formula-zoltar,4,3
Lang1,1,271,0.003690036900369,formula-zoltar,4,3
Lang1,1,271,0.003690036900369,formula-zoltar,4,3
Lang2,1,16,0.0625,formula-zoltar,4,5
Lang3,1,345,0.0028985507246376,formula-zoltar,4,1
Lang3,1,345,0.0028985507246376,formula-zoltar,4,1
Lang3,1,345,0.0028985507246376,formula-zoltar,4,1
Lang3,1,345,0.0028985507246376,formula-zoltar,4,1
Lang4,2,11,0.1818181818181818,formula-zoltar,4,3
Lang4,1,11,0.0909090909090909,formula-zoltar,4,8
Lang4,1,11,0.0909090909090909,formula-zoltar,4,8
Lang4,2,11,0.1818181818181818,formula-zoltar,4,3
Lang5,1,16,0.0625,formula-zoltar,4,7
Lang5,1,16,0.0625,formula-zoltar,4,7
Lang6,66,642,0.102803738317757,formula-zoltar,4,519
Lang7,1,471,0.0021231422505307,formula-zoltar,4,3
Lang7,1,471,0.0021231422505307,formula-zoltar,4,3
Lang7,1,471,0.0021231422505307,formula-zoltar,4,3
Lang7,106,471,0.2250530785562632,formula-zoltar,4,130
Lang7,106,471,0.2250530785562632,formula-zoltar,4,130
Lang8,7,154,0.0454545454545454,formula-zoltar,4,112
Lang8,5,154,0.0324675324675324,formula-zoltar,4,76
Lang8,5,154,0.0324675324675324,formula-zoltar,4,76
Lang9,19,157,0.1210191082802547,formula-zoltar,4,155
Lang10,10,156,0.0641025641025641,formula-zoltar,4,44
Lang10,10,156,0.0641025641025641,formula-zoltar,4,44
Lang10,10,156,0.0641025641025641,formula-zoltar,4,44
Lang10,10,156,0.0641025641025641,formula-zoltar,4,44
Lang10,10,156,0.0641025641025641,formula-zoltar,4,44
Lang10,10,156,0.0641025641025641,formula-zoltar,4,44
Lang10,10,156,0.0641025641025641,formula-zoltar,4,44
Lang10,10,156,0.0641025641025641,formula-zoltar,4,44
Lang10,10,156,0.0641025641025641,formula-zoltar,4,44
Lang11,1,15,0.0666666666666666,formula-zoltar,4,7
Lang12,1,13,0.0769230769230769,formula-zoltar,4,7
Lang12,1,13,0.0769230769230769,formula-zoltar,4,7
Lang12,1,13,0.0769230769230769,formula-zoltar,4,7
Lang13,7,13,0.5384615384615384,formula-zoltar,4,6
Lang13,3,13,0.2307692307692307,formula-zoltar,4,6
Lang13,1,13,0.0769230769230769,formula-zoltar,4,5
Lang13,1,13,0.0769230769230769,formula-zoltar,4,5
Lang14,1,257,0.0038910505836575,formula-zoltar,4,198
Lang14,1,257,0.0038910505836575,formula-zoltar,4,198
Lang15,80,579,0.1381692573402418,formula-zoltar,4,48
Lang15,80,579,0.1381692573402418,formula-zoltar,4,48
Lang15,80,579,0.1381692573402418,formula-zoltar,4,48
Lang15,78,579,0.1347150259067357,formula-zoltar,4,540
Lang16,1,437,0.0022883295194508,formula-zoltar,4,2
Lang17,64,405,0.1580246913580247,formula-zoltar,4,260
Lang17,64,405,0.1580246913580247,formula-zoltar,4,260
Lang17,64,405,0.1580246913580247,formula-zoltar,4,260
Lang17,64,405,0.1580246913580247,formula-zoltar,4,260
Lang17,64,405,0.1580246913580247,formula-zoltar,4,260
Lang17,68,405,0.1679012345679012,formula-zoltar,4,328
Lang17,68,405,0.1679012345679012,formula-zoltar,4,328
Lang17,68,405,0.1679012345679012,formula-zoltar,4,328
Lang17,68,405,0.1679012345679012,formula-zoltar,4,328
Lang17,64,405,0.1580246913580247,formula-zoltar,4,260
Lang18,2,124,0.0161290322580645,formula-zoltar,4,121
Lang18,2,124,0.0161290322580645,formula-zoltar,4,121
Lang18,2,124,0.0161290322580645,formula-zoltar,4,121
Lang18,2,124,0.0161290322580645,formula-zoltar,4,121
Lang19,1,14,0.0714285714285714,formula-zoltar,4,7
Lang19,1,14,0.0714285714285714,formula-zoltar,4,7
Lang19,8,14,0.5714285714285714,formula-zoltar,4,8
Lang19,1,14,0.0714285714285714,formula-zoltar,4,7
Lang19,8,14,0.5714285714285714,formula-zoltar,4,8
Lang20,5,239,0.0209205020920502,formula-zoltar,4,83
Lang20,8,239,0.0334728033472803,formula-zoltar,4,4
Lang21,1,83,0.0120481927710843,formula-zoltar,4,1
Lang22,10,62,0.1612903225806451,formula-zoltar,4,7
Lang22,10,62,0.1612903225806451,formula-zoltar,4,7
Lang23,15,103,0.145631067961165,formula-zoltar,4,57
Lang24,1,344,0.002906976744186,formula-zoltar,4,238
Lang26,3,51,0.0588235294117647,formula-zoltar,4,34
Lang27,81,419,0.1933174224343675,formula-zoltar,4,2
Lang27,81,419,0.1933174224343675,formula-zoltar,4,2
Lang28,1,12,0.0833333333333333,formula-zoltar,4,7
Lang28,1,12,0.0833333333333333,formula-zoltar,4,7
Lang30,10,506,0.0197628458498023,formula-zoltar,4,195
Lang30,10,506,0.0197628458498023,formula-zoltar,4,195
Lang30,10,506,0.0197628458498023,formula-zoltar,4,195
Lang30,19,506,0.0375494071146245,formula-zoltar,4,305
Lang30,9,506,0.0177865612648221,formula-zoltar,4,279
Lang30,4,506,0.0079051383399209,formula-zoltar,4,342
Lang30,4,506,0.0079051383399209,formula-zoltar,4,342
Lang30,4,506,0.0079051383399209,formula-zoltar,4,342
Lang30,4,506,0.0079051383399209,formula-zoltar,4,342
Lang30,4,506,0.0079051383399209,formula-zoltar,4,342
Lang30,20,506,0.0395256916996047,formula-zoltar,4,390
Lang30,20,506,0.0395256916996047,formula-zoltar,4,390
Lang30,20,506,0.0395256916996047,formula-zoltar,4,390
Lang30,20,506,0.0395256916996047,formula-zoltar,4,390
Lang30,9,506,0.0177865612648221,formula-zoltar,4,279
Lang30,1,506,0.0019762845849802,formula-zoltar,4,419
Lang30,1,506,0.0019762845849802,formula-zoltar,4,419
Lang30,1,506,0.0019762845849802,formula-zoltar,4,419
Lang30,1,506,0.0019762845849802,formula-zoltar,4,419
Lang30,1,506,0.0019762845849802,formula-zoltar,4,419
Lang31,1,508,0.0019685039370078,formula-zoltar,4,193
Lang31,1,508,0.0019685039370078,formula-zoltar,4,193
Lang31,1,508,0.0019685039370078,formula-zoltar,4,193
Lang31,1,508,0.0019685039370078,formula-zoltar,4,193
Lang32,2,358,0.0055865921787709,formula-zoltar,4,79
Lang32,30,358,0.0837988826815642,formula-zoltar,4,199
Lang32,24,358,0.0670391061452514,formula-zoltar,4,232
Lang33,1,377,0.0026525198938992,formula-zoltar,4,116
Lang34,72,478,0.1506276150627615,formula-zoltar,4,224
Lang34,70,478,0.1464435146443514,formula-zoltar,4,57
Lang35,1,261,0.003831417624521,formula-zoltar,4,102
Lang35,8,261,0.0306513409961685,formula-zoltar,4,2
Lang36,1,410,0.0024390243902439,formula-zoltar,4,2
Lang36,2,410,0.0048780487804878,formula-zoltar,4,279
Lang37,1,267,0.0037453183520599,formula-zoltar,4,201
Lang37,2,267,0.0074906367041198,formula-zoltar,4,244
Lang37,2,267,0.0074906367041198,formula-zoltar,4,244
Lang38,11,88,0.125,formula-zoltar,4,30
Lang39,10,216,0.0462962962962962,formula-zoltar,4,103
Lang40,1,209,0.0047846889952153,formula-zoltar,4,25
Lang41,5,61,0.081967213114754,formula-zoltar,4,52
Lang41,1,61,0.0163934426229508,formula-zoltar,4,3
Lang41,5,61,0.081967213114754,formula-zoltar,4,52
Lang41,5,61,0.081967213114754,formula-zoltar,4,52
Lang41,5,61,0.081967213114754,formula-zoltar,4,52
Lang41,5,61,0.081967213114754,formula-zoltar,4,52
Lang41,4,61,0.0655737704918032,formula-zoltar,4,11
Lang41,4,61,0.0655737704918032,formula-zoltar,4,11
Lang43,1,90,0.0111111111111111,formula-zoltar,4,78
Lang46,12,36,0.3333333333333333,formula-zoltar,4,6
Lang46,13,36,0.3611111111111111,formula-zoltar,4,15
Lang46,10,36,0.2777777777777778,formula-zoltar,4,34
Lang46,10,36,0.2777777777777778,formula-zoltar,4,11
Lang46,6,36,0.1666666666666666,formula-zoltar,4,7
Lang46,6,36,0.1666666666666666,formula-zoltar,4,7
Lang46,3,36,0.0833333333333333,formula-zoltar,4,2
Lang46,1,36,0.0277777777777777,formula-zoltar,4,35
Lang46,1,36,0.0277777777777777,formula-zoltar,4,35
Lang47,1,320,0.003125,formula-zoltar,4,56
Lang47,8,320,0.025,formula-zoltar,4,240
Lang48,1,43,0.0232558139534883,formula-zoltar,4,18
Lang48,1,43,0.0232558139534883,formula-zoltar,4,18
Lang49,1,69,0.0144927536231884,formula-zoltar,4,30
Lang50,19,47,0.4042553191489361,formula-zoltar,4,42
Lang50,19,47,0.4042553191489361,formula-zoltar,4,42
Lang50,17,47,0.3617021276595745,formula-zoltar,4,15
Lang50,17,47,0.3617021276595745,formula-zoltar,4,15
Lang50,17,47,0.3617021276595745,formula-zoltar,4,15
Lang50,4,47,0.0851063829787234,formula-zoltar,4,0
Lang50,4,47,0.0851063829787234,formula-zoltar,4,0
Lang50,1,47,0.0212765957446808,formula-zoltar,4,35
Lang50,1,47,0.0212765957446808,formula-zoltar,4,35
Lang50,1,47,0.0212765957446808,formula-zoltar,4,35
Lang50,18,47,0.3829787234042553,formula-zoltar,4,30
Lang50,4,47,0.0851063829787234,formula-zoltar,4,0
Lang51,1,48,0.0208333333333333,formula-zoltar,4,18
Lang52,6,37,0.1621621621621621,formula-zoltar,4,20
Lang53,12,53,0.2264150943396226,formula-zoltar,4,49
Lang53,12,53,0.2264150943396226,formula-zoltar,4,49
Lang53,10,53,0.1886792452830188,formula-zoltar,4,35
Lang53,12,53,0.2264150943396226,formula-zoltar,4,49
Lang54,1,15,0.0666666666666666,formula-zoltar,4,9
Lang55,7,20,0.35,formula-zoltar,4,1
Lang55,7,20,0.35,formula-zoltar,4,1
Lang56,15,62,0.2419354838709677,formula-zoltar,4,38
Lang57,4,15,0.2666666666666666,formula-zoltar,4,12
Lang58,1,281,0.0035587188612099,formula-zoltar,4,5
Lang58,1,281,0.0035587188612099,formula-zoltar,4,5
Lang59,1,284,0.0035211267605633,formula-zoltar,4,253
Lang60,1,315,0.0031746031746031,formula-zoltar,4,82
Lang60,15,315,0.0476190476190476,formula-zoltar,4,124
Lang61,6,315,0.019047619047619,formula-zoltar,4,313
Lang63,1,201,0.0049751243781094,formula-zoltar,4,172
Lang63,1,201,0.0049751243781094,formula-zoltar,4,172
Lang63,1,201,0.0049751243781094,formula-zoltar,4,172
Lang63,1,201,0.0049751243781094,formula-zoltar,4,172
Lang63,1,201,0.0049751243781094,formula-zoltar,4,172
Lang63,1,201,0.0049751243781094,formula-zoltar,4,172
Lang63,1,201,0.0049751243781094,formula-zoltar,4,172
Lang63,1,201,0.0049751243781094,formula-zoltar,4,172
Lang63,2,201,0.0099502487562189,formula-zoltar,4,134
Lang63,2,201,0.0099502487562189,formula-zoltar,4,134
Lang63,2,201,0.0099502487562189,formula-zoltar,4,134
Lang63,2,201,0.0099502487562189,formula-zoltar,4,134
Lang63,2,201,0.0099502487562189,formula-zoltar,4,134
Lang63,2,201,0.0099502487562189,formula-zoltar,4,134
Lang63,2,201,0.0099502487562189,formula-zoltar,4,134
Lang63,2,201,0.0099502487562189,formula-zoltar,4,134
Lang63,2,201,0.0099502487562189,formula-zoltar,4,134
Lang63,2,201,0.0099502487562189,formula-zoltar,4,134
Lang63,2,201,0.0099502487562189,formula-zoltar,4,134
Lang63,2,201,0.0099502487562189,formula-zoltar,4,134
Lang63,1,201,0.0049751243781094,formula-zoltar,4,172
Lang65,9,52,0.173076923076923,formula-zoltar,4,25
Lang65,5,52,0.0961538461538461,formula-zoltar,4,35
Lang65,5,52,0.0961538461538461,formula-zoltar,4,35
Lang65,5,52,0.0961538461538461,formula-zoltar,4,35
Lang65,5,52,0.0961538461538461,formula-zoltar,4,35
Lang65,7,52,0.1346153846153846,formula-zoltar,4,11
Lang65,7,52,0.1346153846153846,formula-zoltar,4,11
Time1,1,724,0.0013812154696132,formula-zoltar,4,170
Time1,2,724,0.0027624309392265,formula-zoltar,4,310
Time1,2,724,0.0027624309392265,formula-zoltar,4,310
Time1,2,724,0.0027624309392265,formula-zoltar,4,310
Time1,1,724,0.0013812154696132,formula-zoltar,4,170
Time2,1,1072,0.0009328358208955,formula-zoltar,4,245
Time2,6,1072,0.0055970149253731,formula-zoltar,4,980
Time2,8,1072,0.0074626865671641,formula-zoltar,4,448
Time3,13,1029,0.0126336248785228,formula-zoltar,4,1018
Time3,13,1029,0.0126336248785228,formula-zoltar,4,1018
Time3,9,1029,0.0087463556851311,formula-zoltar,4,505
Time3,14,1029,0.0136054421768707,formula-zoltar,4,506
Time3,21,1029,0.0204081632653061,formula-zoltar,4,990
Time3,21,1029,0.0204081632653061,formula-zoltar,4,990
Time3,14,1029,0.0136054421768707,formula-zoltar,4,379
Time3,14,1029,0.0136054421768707,formula-zoltar,4,379
Time3,9,1029,0.0087463556851311,formula-zoltar,4,813
Time3,9,1029,0.0087463556851311,formula-zoltar,4,813
Time3,6,1029,0.0058309037900874,formula-zoltar,4,296
Time3,6,1029,0.0058309037900874,formula-zoltar,4,296
Time3,1,1029,0.0009718172983479,formula-zoltar,4,212
Time3,3,1029,0.0029154518950437,formula-zoltar,4,987
Time3,692,1029,0.6724975704567542,formula-zoltar,4,251
Time3,692,1029,0.6724975704567542,formula-zoltar,4,251
Time3,692,1029,0.6724975704567542,formula-zoltar,4,347
Time3,692,1029,0.6724975704567542,formula-zoltar,4,347
Time3,692,1029,0.6724975704567542,formula-zoltar,4,362
Time3,692,1029,0.6724975704567542,formula-zoltar,4,362
Time4,16,1248,0.0128205128205128,formula-zoltar,4,1218
Time5,7,864,0.0081018518518518,formula-zoltar,4,144
Time5,7,864,0.0081018518518518,formula-zoltar,4,144
Time5,7,864,0.0081018518518518,formula-zoltar,4,144
Time5,7,864,0.0081018518518518,formula-zoltar,4,144
Time5,7,864,0.0081018518518518,formula-zoltar,4,144
Time5,7,864,0.0081018518518518,formula-zoltar,4,144
Time6,126,1079,0.1167747914735866,formula-zoltar,4,763
Time6,13,1079,0.0120481927710843,formula-zoltar,4,33
Time6,13,1079,0.0120481927710843,formula-zoltar,4,33
Time7,7,1362,0.0051395007342143,formula-zoltar,4,837
Time7,7,1362,0.0051395007342143,formula-zoltar,4,837
Time8,1,590,0.0016949152542372,formula-zoltar,4,578
Time8,1,590,0.0016949152542372,formula-zoltar,4,578
Time8,1,590,0.0016949152542372,formula-zoltar,4,578
Time9,1,605,0.0016528925619834,formula-zoltar,4,40
Time9,1,605,0.0016528925619834,formula-zoltar,4,40
Time9,1,605,0.0016528925619834,formula-zoltar,4,40
Time9,1,605,0.0016528925619834,formula-zoltar,4,40
Time9,12,605,0.0198347107438016,formula-zoltar,4,592
Time10,80,1346,0.0594353640416047,formula-zoltar,4,1255
Time11,69,928,0.074353448275862,formula-zoltar,4,543
Time11,69,928,0.074353448275862,formula-zoltar,4,543
Time11,69,928,0.074353448275862,formula-zoltar,4,543
Time11,69,928,0.074353448275862,formula-zoltar,4,543
Time12,8,1256,0.0063694267515923,formula-zoltar,4,1
Time12,7,1256,0.0055732484076433,formula-zoltar,4,169
Time12,8,1256,0.0063694267515923,formula-zoltar,4,1
Time12,9,1256,0.0071656050955414,formula-zoltar,4,30
Time12,9,1256,0.0071656050955414,formula-zoltar,4,30
Time12,7,1256,0.0055732484076433,formula-zoltar,4,169
Time12,9,1256,0.0071656050955414,formula-zoltar,4,963
Time12,9,1256,0.0071656050955414,formula-zoltar,4,963
Time13,13,995,0.0130653266331658,formula-zoltar,4,260
Time13,13,995,0.0130653266331658,formula-zoltar,4,260
Time13,13,995,0.0130653266331658,formula-zoltar,4,260
Time14,1,1339,0.0007468259895444,formula-zoltar,4,1112
Time14,1,1339,0.0007468259895444,formula-zoltar,4,1112
Time15,1,47,0.0212765957446808,formula-zoltar,4,21
Time16,1,1387,0.0007209805335255,formula-zoltar,4,851
Time17,1,902,0.0011086474501108,formula-zoltar,4,836
Time17,1,902,0.0011086474501108,formula-zoltar,4,836
Time17,1,902,0.0011086474501108,formula-zoltar,4,836
Time17,1,902,0.0011086474501108,formula-zoltar,4,836
Time17,1,902,0.0011086474501108,formula-zoltar,4,836
Time18,6,932,0.0064377682403433,formula-zoltar,4,463
Time18,6,932,0.0064377682403433,formula-zoltar,4,463
Time19,94,1157,0.0812445980985306,formula-zoltar,4,660
Time20,2,1145,0.0017467248908296,formula-zoltar,4,1036
Time20,2,1145,0.0017467248908296,formula-zoltar,4,1036
Time20,2,1145,0.0017467248908296,formula-zoltar,4,1036
Time20,2,1145,0.0017467248908296,formula-zoltar,4,1036
Time21,2,769,0.0026007802340702,formula-zoltar,4,282
Time21,2,769,0.0026007802340702,formula-zoltar,4,282
Time21,2,769,0.0026007802340702,formula-zoltar,4,282
Time21,2,769,0.0026007802340702,formula-zoltar,4,282
Time21,2,769,0.0026007802340702,formula-zoltar,4,282
Time21,2,769,0.0026007802340702,formula-zoltar,4,282
Time21,2,769,0.0026007802340702,formula-zoltar,4,282
Time21,2,769,0.0026007802340702,formula-zoltar,4,282
Time22,27,1022,0.0264187866927592,formula-zoltar,4,215
Time22,27,1022,0.0264187866927592,formula-zoltar,4,215
Time23,3,251,0.0119521912350597,formula-zoltar,4,96
Time23,3,251,0.0119521912350597,formula-zoltar,4,158
Time23,3,251,0.0119521912350597,formula-zoltar,4,158
Time23,3,251,0.0119521912350597,formula-zoltar,4,158
Time23,3,251,0.0119521912350597,formula-zoltar,4,158
Time23,3,251,0.0119521912350597,formula-zoltar,4,4
Time23,3,251,0.0119521912350597,formula-zoltar,4,4
Time23,3,251,0.0119521912350597,formula-zoltar,4,4
Time23,3,251,0.0119521912350597,formula-zoltar,4,96
Time24,230,1553,0.1481004507405022,formula-zoltar,4,1529
Time25,13,1164,0.011168384879725,formula-zoltar,4,662
Time26,230,1315,0.1749049429657794,formula-zoltar,4,664
Time26,230,1315,0.1749049429657794,formula-zoltar,4,664
Time26,230,1315,0.1749049429657794,formula-zoltar,4,664
Time26,230,1315,0.1749049429657794,formula-zoltar,4,664
Time26,230,1315,0.1749049429657794,formula-zoltar,4,664
Time26,230,1315,0.1749049429657794,formula-zoltar,4,664
Time26,230,1315,0.1749049429657794,formula-zoltar,4,664
Time27,9,1136,0.0079225352112676,formula-zoltar,4,1128
Time27,9,1136,0.0079225352112676,formula-zoltar,4,1128
Closure1,150,5287,0.02837147720824664,formula-zoltar,4,411
Closure2,9,4093,0.002198876129978011,formula-zoltar,4,3413
Closure2,9,4093,0.002198876129978011,formula-zoltar,4,3413
Closure2,9,4093,0.002198876129978011,formula-zoltar,4,3413
Closure3,131,4326,0.030282015718908924,formula-zoltar,4,2317
Closure3,45,4326,0.010402219140083218,formula-zoltar,4,2287
Closure4,22,4349,0.005058634168774431,formula-zoltar,4,2151
Closure4,22,4349,0.005058634168774431,formula-zoltar,4,2151
Closure5,42,4006,0.010484273589615577,formula-zoltar,4,2341
Closure6,1,4541,0.00022021581149526536,formula-zoltar,4,3734
Closure6,1,4541,0.00022021581149526536,formula-zoltar,4,3734
Closure6,1,4541,0.00022021581149526536,formula-zoltar,4,3734
Closure6,1,4541,0.00022021581149526536,formula-zoltar,4,3734
Closure6,3,4541,0.0006606474344857961,formula-zoltar,4,2266
Closure6,3,4541,0.0006606474344857961,formula-zoltar,4,2266
Closure6,3,4541,0.0006606474344857961,formula-zoltar,4,2266
Closure6,6,4541,0.0013212948689715921,formula-zoltar,4,1127
Closure7,1,3919,0.00025516713447307985,formula-zoltar,4,234
Closure7,1,3919,0.00025516713447307985,formula-zoltar,4,234
Closure7,1,3919,0.00025516713447307985,formula-zoltar,4,234
Closure8,58,4154,0.013962445835339432,formula-zoltar,4,2537
Closure9,1,1636,0.0006112469437652812,formula-zoltar,4,634
Closure9,1,1636,0.0006112469437652812,formula-zoltar,4,276
Closure10,49,4279,0.011451273662070577,formula-zoltar,4,3399
Closure11,105,4677,0.02245028864656831,formula-zoltar,4,3172
Closure11,105,4677,0.02245028864656831,formula-zoltar,4,3172
Closure12,346,4762,0.07265854682906342,formula-zoltar,4,2620
Closure13,853,5477,0.15574219463209787,formula-zoltar,4,1936
Closure13,2151,5477,0.3927332481285375,formula-zoltar,4,1225
Closure14,4,4886,0.0008186655751125665,formula-zoltar,4,2889
Closure15,43,4789,0.00897891000208812,formula-zoltar,4,1255
Closure16,69,5171,0.01334364726358538,formula-zoltar,4,671
Closure16,69,5171,0.01334364726358538,formula-zoltar,4,671
Closure16,70,5171,0.013537033455811255,formula-zoltar,4,4979
Closure16,69,5171,0.01334364726358538,formula-zoltar,4,671
Closure16,69,5171,0.01334364726358538,formula-zoltar,4,671
Closure17,12,4664,0.002572898799313894,formula-zoltar,4,1043
Closure17,12,4664,0.002572898799313894,formula-zoltar,4,1043
Closure18,1271,4833,0.26298365404510654,formula-zoltar,4,2966
Closure19,1,4637,0.00021565667457407807,formula-zoltar,4,2121
Closure19,1,4637,0.00021565667457407807,formula-zoltar,4,2121
Closure20,1,4311,0.00023196474135931338,formula-zoltar,4,1391
Closure21,30,4409,0.006804264005443411,formula-zoltar,4,3118
Closure21,3,4409,0.0006804264005443411,formula-zoltar,4,950
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,2,4409,0.0004536176003628941,formula-zoltar,4,1798
Closure21,4,4409,0.0009072352007257881,formula-zoltar,4,986
Closure22,6,4416,0.001358695652173913,formula-zoltar,4,3126
Closure22,6,4416,0.001358695652173913,formula-zoltar,4,3126
Closure22,6,4416,0.001358695652173913,formula-zoltar,4,3126
Closure22,5,4416,0.0011322463768115942,formula-zoltar,4,740
Closure22,5,4416,0.0011322463768115942,formula-zoltar,4,740
Closure22,2,4416,0.0004528985507246377,formula-zoltar,4,955
Closure22,2,4416,0.0004528985507246377,formula-zoltar,4,955
Closure22,2,4416,0.0004528985507246377,formula-zoltar,4,955
Closure22,1,4416,0.00022644927536231884,formula-zoltar,4,1806
Closure22,1,4416,0.00022644927536231884,formula-zoltar,4,1806
Closure22,1,4416,0.00022644927536231884,formula-zoltar,4,1806
Closure22,1,4416,0.00022644927536231884,formula-zoltar,4,1806
Closure22,1,4416,0.00022644927536231884,formula-zoltar,4,1806
Closure22,1,4416,0.00022644927536231884,formula-zoltar,4,1806
Closure22,1,4416,0.00022644927536231884,formula-zoltar,4,1806
Closure22,1,4416,0.00022644927536231884,formula-zoltar,4,1806
Closure22,1,4416,0.00022644927536231884,formula-zoltar,4,1806
Closure22,1,4416,0.00022644927536231884,formula-zoltar,4,1806
Closure22,1,4416,0.00022644927536231884,formula-zoltar,4,1806
Closure22,1,4416,0.00022644927536231884,formula-zoltar,4,1806
Closure22,1,4416,0.00022644927536231884,formula-zoltar,4,1806
Closure22,20,4416,0.004528985507246377,formula-zoltar,4,991
Closure22,20,4416,0.004528985507246377,formula-zoltar,4,991
Closure22,20,4416,0.004528985507246377,formula-zoltar,4,991
Closure22,20,4416,0.004528985507246377,formula-zoltar,4,991
Closure22,20,4416,0.004528985507246377,formula-zoltar,4,991
Closure23,1,4257,0.0002349072116513977,formula-zoltar,4,1525
Closure23,1,4257,0.0002349072116513977,formula-zoltar,4,1525
Closure24,1,4154,0.00024073182474723158,formula-zoltar,4,3539
Closure24,1,4154,0.00024073182474723158,formula-zoltar,4,3539
Closure24,1,4154,0.00024073182474723158,formula-zoltar,4,3539
Closure24,1,4154,0.00024073182474723158,formula-zoltar,4,3539
Closure24,1,4154,0.00024073182474723158,formula-zoltar,4,3539
Closure25,114,4634,0.024600776866637895,formula-zoltar,4,1662
Closure25,89,4634,0.019205869659041863,formula-zoltar,4,3931
Closure25,94,4634,0.02028485110056107,formula-zoltar,4,1211
Closure25,94,4634,0.02028485110056107,formula-zoltar,4,1211
Closure25,132,4634,0.028485110056107037,formula-zoltar,4,1662
Closure25,89,4634,0.019205869659041863,formula-zoltar,4,3931
Closure26,15,5896,0.002544097693351425,formula-zoltar,4,1306
Closure26,13,5896,0.0022048846675712347,formula-zoltar,4,5448
Closure26,13,5896,0.0022048846675712347,formula-zoltar,4,5448
Closure27,6,451,0.013303769401330377,formula-zoltar,4,371
Closure27,6,451,0.013303769401330377,formula-zoltar,4,371
Closure27,1,451,0.0022172949002217295,formula-zoltar,4,112
